i,success,f_si28_ag_s32,f_s32_ga_si28,f_mg24_ag_si28,f_ne20_ga_o16,X32,X28,XO16
209,1,1.9185366817699223,0.7371117264648546,2.7697766963352306,0.7875444991145568,0.2498049691945208,0.17507155159352317,0.5749097331546892
210,1,0.9015461484175804,1.3090887217974185,0.47323343443843774,8.426436490807623,0.20208180989039556,0.22998534546522112,0.5667495166565016
211,1,2.3049049419560026,1.1723462584916677,0.6802356011669961,0.4523197859340123,0.11970896552491014,0.2971515858898472,0.5447476209285991
212,1,1.3019410043636541,1.6267082920116014,0.7644164265508542,0.8797270190505371,0.09202116533998615,0.34897013446743197,0.5457108007909435
213,1,1.4787650180395464,0.9650959599702303,0.27933729900485843,1.5936449872784846,0.08513888481041419,0.272832693463705,0.5205204457870405
214,1,1.190175531582688,1.6650094084460412,0.5967102382360564,0.2316322808973456,0.04428372148648711,0.3725403157976439,0.528568384057438
215,1,0.42442435708652654,1.234705265893606,4.223544576276172,5.1034275612495685,0.19734114263406802,0.2363884395497763,0.5662033620090708
216,1,1.2383700945678704,0.36695951603171345,0.7961264718409177,1.3672504192882917,0.15783032669558894,0.2554912982622267,0.5519111969418192
217,1,1.3573776882766786,1.0718551357842019,2.5313772618468113,0.5394165217266821,0.19133054472117386,0.2431742534177848,0.5651195217042483
218,1,0.22479997844957764,0.547440759255283,0.4497510092718083,4.693553997345999,0.055923063044613246,0.3769564541771973,0.5356627732919764
219,1,0.8824223449008293,0.37411702894152155,1.536523557740955,2.0111786777901592,0.1941742199287225,0.23909414744443475,0.5653971693921075
220,1,1.0409430119884266,1.1461037127582894,2.03476986872657,1.4315353110413338,0.19482140836581024,0.2392022581480367,0.5657438963382575
221,1,0.61871122571743,1.5069953921429164,1.9053150490234128,1.2703766495235818,0.1285430943625487,0.316476736973545,0.5546797276158798
222,1,1.8331292630626186,1.5020457339784468,0.8517824293261969,0.9060748781274501,0.13254526491213156,0.30508045080850005,0.5534326742078246
223,1,1.5320342076890492,0.6839791192241584,2.2211771505448796,2.326129776302283,0.2741153252448484,0.14677297486222907,0.5789874372498189
224,1,0.24621982629275416,0.9549055694362087,0.5965032008532949,0.6465174343193371,0.011816265491241321,0.3919297192741721,0.5178867164967906
225,1,1.1073609235620412,0.8912205492806758,1.4797385563940297,1.2508095938346442,0.17399320739117927,0.2632471894296564,0.5622031321626076
226,1,1.2937052570392982,0.5830729145378022,0.787235162980103,2.7427625349129348,0.18496982133439466,0.24285671140742465,0.5618711327221524
227,1,0.18060700914645827,3.2797204111819362,0.6795445714048539,2.260956434702048,0.0029499377382979086,0.45320822285188767,0.5309623986522432
228,1,0.16670919199836925,0.7495961339617002,1.7986786389080274,1.1101221176651004,0.0408950831118639,0.4185554591467,0.5400257655498117
229,1,2.0188313711024515,0.5468833824206281,0.6799630038912564,0.6370256650706754,0.14941908163206952,0.2500973119878242,0.5461624846817061
230,1,1.4210359478803303,1.377436602662877,0.9195077147945223,0.8339217753787544,0.11946449591201577,0.3214426460680165,0.5515662393703583
231,1,0.8180216911298702,1.0627936608752628,0.5198078741978622,0.9621915150294137,0.05526969072524028,0.35651460425305315,0.5294937649853028
232,1,0.9061739973459066,0.6892216261853195,0.6750824455276492,2.7765864776274554,0.13901596763099192,0.29328429185739224,0.5533020696055543
233,1,0.654670313749892,1.3303223269859374,2.574576804400604,1.6689173836274342,0.16398117857195832,0.275213435386599,0.5606108199061608
234,1,1.0147678500262387,2.015764499250165,0.37379792976050197,0.42762466572804675,0.022469470508613244,0.35774702842865447,0.5134441498109741
235,1,0.7609681774889464,0.8594753969520186,0.9367375699072529,3.6662753060465354,0.1779855883336242,0.2585488614397357,0.5628611709509771
236,1,3.2114326484086413,0.9746852591725113,1.1934963073373033,0.5346902793215932,0.20100514099178354,0.2267669898086609,0.5652843957001499
237,1,1.2472200932820618,0.395869844840336,2.630842120571321,0.6990877350925465,0.21095317335632824,0.22026948697479218,0.568401921936863
238,1,1.4706380387525289,0.405842443932972,2.6158475684728266,1.5262742087264978,0.2595394988030236,0.1637859380803179,0.5765609374884854
239,1,3.873438390438162,1.0486787425176685,0.32675155834568403,0.5819736727813967,0.1201978789896273,0.2236302708467762,0.5239900288815803
240,1,0.4202471933195075,2.9762562555030314,0.6498145898665872,0.5948033910576631,0.003415846893105209,0.4273016647660623,0.5237929054023399
241,1,1.5094935335364426,1.2024777954096648,1.4060273861587873,0.7072231964631182,0.16461511945741522,0.2737819764741818,0.5605187724413067
242,1,0.2515872027085,0.39117933412666556,0.21945105781274457,2.4229552116195436,0.037483428399802024,0.28861938951720645,0.5012040269063213
243,1,1.8759164800968091,0.772502391119103,1.5393883879164536,1.592960954462105,0.23884702457204285,0.18770147839900017,0.5730476164199911
244,1,1.552761705488751,1.44506213528747,1.842879300366042,1.0591560278803265,0.20342854377231798,0.22908548498386896,0.5671542401909075
245,1,0.21581104025242448,0.14786166953277052,2.3979479875561345,1.512003411759091,0.08941654377421766,0.3611423991983791,0.5478897963587283
246,1,0.17622709224868072,1.128961719602209,0.5452973985113515,0.685297106112931,0.004956737498833017,0.38772465554197655,0.5132561887935883
247,1,0.16554954650461828,1.705739113388112,0.9440327168470312,1.7600871745438975,0.013241291172466935,0.4474097715223916,0.5344492473810811
248,1,2.124609208477326,2.44021921205268,3.1292577321032296,1.2250871328183428,0.23160775716118776,0.19628533552485086,0.5718682576059918
249,1,1.1634028496045434,0.6436428663169967,1.4430064412767056,0.8488609037311248,0.16205190310347198,0.27539863987846425,0.5597046370074348
250,1,0.44362234276139006,2.2988086795768403,1.641964707661248,0.15635729986406313,0.02415954932293861,0.4366922244176795,0.5367925786663333
251,1,0.2756905410143214,0.8605373023378133,0.39551766931078897,2.349168513198813,0.02524618867299095,0.3791770788488992,0.5209588115433854
252,1,1.1398833093270346,1.492996062268792,1.928970308541769,2.5520597105088707,0.22714565200602527,0.2015120024112777,0.5711395014599059
253,1,0.8327303761641067,1.5574464949978923,1.2038657783870168,1.7605402920885573,0.14131656522302857,0.30150289853480605,0.5567944613682267
254,1,1.487121370692864,2.7184616678775284,1.4690811590951571,0.7249140498377569,0.14177569669332493,0.3007749426381712,0.5568027251011753
255,1,1.0997429333235142,0.4595816939298842,1.2637549764447338,2.8934698114580053,0.22382643469845603,0.20477464187678993,0.5704181369680748
256,1,0.6646349168823633,0.32089935047130297,0.9575146527270648,0.712178459584071,0.10320236414184888,0.31697417622092544,0.542162653476543
257,1,1.0114129521297202,0.6708985506371653,1.06910342561001,0.49880409390111474,0.11024930658876358,0.32509332022668974,0.5480007162781682
258,1,2.981068731433199,0.8649482668016747,1.447858397830448,1.7183693660738522,0.2690761993349743,0.1523843150450589,0.5780723496455795
259,1,0.9108269986302203,1.3878979796007946,0.853159306394532,0.7424510803960155,0.07355499941958779,0.3708837208483652,0.5427377836957882
260,1,0.8673209038926496,1.4232895457641557,0.4198341577489332,0.5396482022635414,0.032395256929763194,0.35576938509408995,0.5178425409766271
261,1,0.579906945073291,0.6838753779960925,2.2658216823246553,0.9919903689445317,0.137697839668267,0.3058566675770538,0.5562259839832641
262,1,0.8197211598247572,1.1210299948389342,2.1190143690824974,0.6030656006031577,0.13699332560047445,0.3065426978731015,0.5560589604008419
263,1,2.066409632259451,0.20138053243103934,0.5488627378350018,2.832402805430146,0.226111155659275,0.15690898506325632,0.5578863051662311
264,1,2.998464849477632,1.1661421456020202,0.7599831129344028,1.812138528679839,0.19672515552679176,0.22853297585901455,0.5636555792000328
265,1,0.7697423659173523,2.9978254454523685,2.3297730243520705,1.749442582681794,0.1353225040527369,0.3085953503163855,0.555816510062363
266,1,0.5718601016082735,2.018930721333943,0.8655619520252177,0.8758091428340925,0.03829010381402126,0.4156693244564854,0.5379016243492539
267,1,0.7691307159238865,0.9502321941348693,1.4605653014334474,1.8598220736722388,0.16344146772459217,0.2757815308922862,0.5605093087388452
268,1,1.863328880210749,10.929309978678793,0.8187493161022985,2.323839487765783,0.10657323681781881,0.3417962648577264,0.5509340269307401
269,1,0.6572909621174633,0.9105880133907662,0.46545004396999307,2.418295981454024,0.07236767768658851,0.34898113307211265,0.5358916035750673
270,1,1.251959582646292,1.1455652041090547,0.9655377917033573,1.9889871145493383,0.16708080560152652,0.2703727188198842,0.5607859411696289
271,1,0.7425608461785672,1.386075666721006,6.033010471988896,0.9529562573247019,0.16447187222294188,0.274683155563567,0.5606941911979831
272,1,0.6824827718518963,0.5219458423071355,1.8538827825661743,1.1058168652759075,0.14735565858733365,0.2942533510369837,0.5577438844305233
273,1,0.6261555266551213,0.5925747328686809,1.0785984757747626,0.5273531692291404,0.0787309282287844,0.3591941461929314,0.5419861423747253
274,1,4.533143897079289,0.9249784879029618,0.9340912083424973,0.9920215412600882,0.21872841963880088,0.19981854459597181,0.5664522081168186
275,1,0.30066020655145237,0.38651414771932746,0.8224899949433516,1.0397320667736603,0.05078838318494805,0.3735881948974787,0.5321322772207467
276,1,0.4478870858098579,3.4329701232773235,1.4527114566287682,2.5957495028222666,0.09042825947562033,0.3609217273156065,0.5483238238711172
277,1,2.3869816402708497,0.9060105909613357,5.743542347631218,1.1535799146581347,0.2975002119445084,0.11950710968885582,0.5828805068696759
278,1,0.28612119895757254,0.20937600115228888,1.0613657038652207,1.9394939113584795,0.08615683789718329,0.35174583700799145,0.543576353724763
279,1,1.1127677794017283,3.5304742938396463,0.860821016906924,1.567956117183413,0.10217107129221796,0.34684580238330265,0.5501760547158505
280,1,1.7647140358263924,0.5187196644233227,1.311271104118179,1.3648207228917957,0.21450968748975052,0.2133055980694207,0.5681961659544934
281,1,2.263323527659138,2.452416368126768,2.0967546142521325,0.6249316528030259,0.19655627712203688,0.23696536239525978,0.5659565273187452
282,1,1.7608960066396782,2.2246965931816214,1.0842116328018476,1.77896983509797,0.18712644391632208,0.2480056683596646,0.5644147946837141
283,1,1.801660025460681,2.3983970829368415,1.1140054600113642,1.4690515733117215,0.17683553793850393,0.2599666627006964,0.5626853247501219
284,1,1.2097889541425824,1.1044376030284238,0.6889576686984445,0.8361223562041572,0.09048740656230482,0.3381003374958341,0.5418397788671167
285,1,0.48476631036803774,0.9185413650935457,1.6935635817330337,1.6136501221526136,0.12470151809135341,0.3210087088525197,0.5540595735829325
286,1,1.76351062571258,0.9725521611592088,2.7478922530165812,0.7656214474970542,0.23473270556914802,0.1926247165300455,0.572385364023896
287,1,1.783769133118489,1.4007413539653322,0.6267849171210291,0.6449250980394081,0.09594497982314532,0.3266637555041778,0.5412997843977633
288,1,1.7586207154814104,1.077464552320121,1.266483116767266,8.782849287883128,0.33267338286232456,0.0784333834480239,0.5887428177195377
289,1,1.5534201792705795,1.1423712765509404,1.7477093544360809,0.6948468489804582,0.18704984967504779,0.24807910222165186,0.5643897698112021
290,1,0.9321262375307097,1.4305709189607663,0.5988758944751119,1.0306539477655432,0.06006281118943322,0.3709640835473784,0.5360180607012599
291,1,0.9268127304929932,1.1352906884573288,0.3112319137922487,3.5817194607677094,0.08560842305190608,0.31987354877503754,0.5341958809721191
292,1,0.9924008105222901,1.5401152384168517,0.5157209557424282,0.4279590318251454,0.03880695935501983,0.36925157914828594,0.5248983075189136
293,1,1.0737169754892697,0.8440624698730743,1.6520665120587092,0.5576668740258758,0.1471804036608894,0.2940322895471424,0.5575850771455454
294,1,0.53463252527859,1.3277974457794215,1.709538819708581,1.9939810705538055,0.13864166958503266,0.3047396155569568,0.5563801260595816
295,1,1.0330878366867158,1.2647005056292653,0.6092724905072826,2.618427537217786,0.11906088121932923,0.3192876573089976,0.5507535170798281
296,1,2.3175623705027744,2.2664468284794372,0.34838284351371074,1.9344291100071396,0.09031896629003477,0.31622121354373967,0.5355069769075905
297,1,0.6363291238367783,1.4790247395898766,1.4156468095167798,2.4416470563768367,0.15372841257931247,0.28712041236656943,0.5588910522684007
298,1,0.9222628058246106,0.8300324386909764,0.5240031507899613,0.4635181428638929,0.061383697422789645,0.332513438650216,0.5256909681196812
299,1,1.5661743950002682,0.5605573269353005,1.6646697931275265,0.8051794516628585,0.20040908251345,0.23138088175008178,0.5663065639820254
300,1,0.7075450327720462,2.027489349486697,1.8910628788033652,0.5278507280760005,0.09278088931086931,0.357984870324505,0.5486417048323718
301,1,0.9289030779927189,1.0368476317368465,1.6500721897373012,0.6277622753023424,0.13422804061836413,0.3095191932695297,0.5555325997450045
302,1,0.7811570205549522,0.9625157460842456,1.6773780340772644,1.9258178926039475,0.17733146769160688,0.25962384020532175,0.5628371059984321
303,1,0.7164170829003119,3.486386109835507,1.392984312876717,0.600209654524746,0.06083203759347951,0.3951235973564915,0.54328370077797
304,1,0.3565832112345351,0.736647039765049,0.20144801872701953,1.177106166153894,0.021431475276472628,0.2785147609226488,0.4902905612475455
305,1,1.523480142108765,2.4901762488194223,1.4616448391790544,0.3187545873332551,0.11549712907310933,0.3309943539828569,0.552278958827811
306,1,0.8525275470431247,1.6759187115752219,0.23183786491772965,0.5874614062052985,0.01844951341763679,0.3045528194080602,0.49623761421403284
307,1,1.592047143097355,1.074822242249866,0.2589402295515733,0.7303611844863669,0.0655597583419877,0.2668769707313805,0.5090278588269039
308,1,1.0494857752119437,4.33654425000618,0.7641647717480372,0.5535138098339393,0.031194773583020148,0.4231666315012732,0.536492551810023
309,1,1.2254842565565949,1.3034212589124756,1.5323719042995536,2.7973850635326967,0.23254314586238856,0.19520528920088256,0.5720383330891878
310,1,0.989626959643896,0.4020358147010318,1.066087462543494,1.0487506180753807,0.14373467465133155,0.28495620619719,0.5532807914997601
311,1,2.0208627452223986,1.851279205347169,0.6247982564311204,1.7634250336025785,0.13424613561246396,0.30046614979867275,0.5529678344865027
312,1,2.068041742173522,0.9117542728488871,1.9943754403400034,1.1645176983345842,0.24854455952654153,0.17652232617358224,0.5746984861673105
313,1,1.174074203160146,0.9381286989266693,1.8075458447848782,7.538654011876674,0.3133156375256437,0.10104773927119866,0.5855244769085731
314,1,1.2150029695632292,0.4659841533957381,0.8859364903144012,0.6957615534166638,0.13357981995642002,0.2848714469581815,0.5481782203204802
315,1,1.2988475595710995,0.9438623349512199,5.976752076335759,1.7381747616620857,0.2627011285041742,0.16012456637618247,0.5770890536526367
316,1,3.747270838780467,0.6384205121546797,0.89854199502304,4.295632676748181,0.30139616137439185,0.11341987348724317,0.5831026643997387
317,1,0.3269834208673938,1.145952710185933,0.35692395536525595,2.999651153129295,0.026352912895184315,0.3862592691383806,0.5235356459410523
318,1,0.39128575156482304,0.8419937442856907,0.9178889432220353,0.3239349845148092,0.029830394801095946,0.40327121037517666,0.5301284277580055
319,1,5.702297605653672,0.9234401946236938,3.230192831175109,0.6418846446348904,0.31685061706292794,0.09684920860973721,0.5860810956157013
320,1,0.3768413427119036,1.2022333397480296,1.179757359691424,7.770413082117577,0.19362894821403095,0.24063212380969526,0.565562250326914
321,1,0.4992287225237002,0.351672235885314,0.6349531837940738,1.2739222552414373,0.07986313553014752,0.3258066984720411,0.5330180621058542
322,1,1.5251977106993844,0.6166125543049858,0.8114426333016286,1.504237551347579,0.1627583864080354,0.2614907121429556,0.5560887954883817
323,1,2.1875684301922744,0.6833245924478807,1.1271009693630107,0.15270425696027853,0.15763293649800653,0.2669523539459902,0.5550590094656084
324,1,0.5268103434240765,1.3824402205304511,1.0191830459742668,0.904515803124821,0.05517539993421303,0.3981624180834,0.5413415028252571
325,1,3.12744004265319,0.8415451531813936,0.4823587865122515,1.1875920601332777,0.15529581863836933,0.2329229325267162,0.5441956334429427
326,1,1.1852594697857288,0.4657585219313397,2.052250297335483,3.3345123950061177,0.27689559107326533,0.1435552112951335,0.5794602889646994
327,1,0.6832539448837416,0.561820214907628,0.9697235687040612,2.42932621267537,0.1416741086435298,0.2976179022543047,0.5558686290848842
328,1,0.695636854527977,0.6201345357183863,0.6827202796402504,1.212987813134873,0.08290814354037729,0.33952164771868765,0.5384582741138951
329,1,1.191166907330141,0.9132909337545387,2.359504214710364,4.8662876468149046,0.2957181705553508,0.12158542745933425,0.5825926196566654
330,1,0.6893472591524996,2.109900040926675,1.2403612391486534,8.17515258454624,0.2278914662767252,0.2006406625003792,0.5712668293080805
331,1,0.5599973045257253,0.8108848778394259,1.1065531299948652,0.38395438089424977,0.057919046946131994,0.38610853784832166,0.5392659110741117
332,1,0.8895036231407005,1.6839453329246308,0.37852188937677006,1.1238018886137129,0.03477284900129609,0.3629162475623084,0.5210750523961833
333,1,3.5362140087214775,0.6800655923518057,0.5526152754302711,0.17843229530463925,0.14917271136477844,0.2237691921602495,0.538506067345029
334,1,0.9532959934078119,0.33359370645205894,1.5108947234205163,3.204131969781992,0.23614478268944217,0.1907992253868973,0.572584569010475
335,1,1.5112599654327226,0.5941342889845271,1.614410252304499,0.7418103793520524,0.19089975508962634,0.24224713097616715,0.5646558392477073
336,1,0.47036620829679116,0.726719738954585,1.2112861227466223,0.7975419236399124,0.0689760032870177,0.38019912368553804,0.5431103693086861
337,1,1.4776031291106435,4.52201520608149,1.5678147600846066,1.7295156331025692,0.15714312029089028,0.2830210465132233,0.5594214702292367
338,1,0.6470128162257464,2.5733791717520234,1.308432145753855,2.060201240938329,0.11925214898070179,0.3272547101862253,0.5531170022913795
339,1,0.5981501035611358,1.2034986369714296,0.2012591329506401,0.798747075614405,0.018750397093954183,0.2837882225498835,0.4904560910783604
340,1,0.5703303569060407,0.5096632774301957,3.386605678978177,0.3532537441766071,0.1282484133005578,0.31682877568486434,0.5546192852127575
341,1,0.9198400592159913,0.9242529366782924,1.4714799665171792,2.0474435958638497,0.18750135177986274,0.24773480493225183,0.5645264708621184
342,1,0.3359084140166244,0.6999205208995303,0.6253484380457743,1.646779491508846,0.04136823558191423,0.38657343707674574,0.5311324531427496
343,1,1.9422493023519931,0.7649033554531468,0.6977833948924203,0.5038008345896907,0.12956866021212024,0.27998549908630327,0.5447747198381069
344,1,1.305910787093101,3.2101115651812053,1.315617730856569,0.6229775685636425,0.1086853048126534,0.33924500363603344,0.5512467942964114
345,1,0.569126751857578,0.6181671096919292,0.32362503278465293,3.35147313482796,0.07826296028705643,0.3135876622691826,0.5287273555126344
346,1,1.062802196132373,0.8034617438258971,4.735995819905437,1.1768086574029213,0.22732651217495795,0.20137019396603137,0.571184256040283
347,1,2.815021143314477,1.2176900469558802,2.16078355910286,1.060546854142627,0.266673890124224,0.15535505827550516,0.5777126693684351
348,1,0.7824366328553339,1.339549654247512,1.6550819357350426,2.141159824553302,0.1762291579722879,0.2608889291659963,0.5626460975879957
349,1,1.158425012765164,0.8483140813177817,0.7798990069909154,1.2475906382661954,0.11928283585812595,0.3128233753981775,0.5490166218627861
350,1,0.7196748542903698,0.8036463799760147,1.4651244620682857,1.5113454824076138,0.14645798735536927,0.29542940044973404,0.5576313618425802
351,1,1.4279384011904823,0.6012571976683226,0.3718365228520785,1.218047176255727,0.10796306005876878,0.25712325886861054,0.5274438907711688
352,1,1.0904538178758922,0.7750397725769829,1.1621893289446854,1.8114881610986158,0.17402109614814912,0.26236937053908116,0.5619694950364543
353,1,0.8759638382344929,1.3267300939675504,0.5123887453494119,0.8648942291770998,0.04779168806500662,0.366639328204587,0.5286471718841612
354,1,0.5669488877774316,0.3703031545739791,1.3589475330748166,0.14151055364855536,0.08207037166814282,0.35144109421093,0.5414245409557829
355,1,0.9630264465427707,1.720986962914686,1.3245250552791645,0.3445527014990928,0.08748154975831739,0.3630131939776753,0.5474306505677539
356,1,1.1866425702074201,0.28355973195872364,0.544562023449783,2.6993357352125136,0.17338867514071357,0.22309152912317085,0.5504341923075313
357,1,1.1200349162342813,2.26256859779794,0.4700945152937347,0.23834137773032948,0.022986995374167242,0.37710544135052165,0.5192287992385292
358,1,0.5970785373152885,2.4311033251284364,1.8964743693462973,2.1005752425387563,0.13026297530029177,0.3144901168060907,0.5549735837453692
359,1,0.9058478326617634,0.942721299011656,0.8727087982782926,7.445623035573747,0.2599058588159935,0.1632944764934071,0.5766059137974822
360,1,1.0669883747365592,3.4048158051694353,0.8894815139982538,2.6083090439006607,0.14008650231643074,0.30286219580350754,0.5565682421338297
361,1,0.47580978695640413,0.7110876080779758,1.2879737858537967,0.6787426733354457,0.06954225871712823,0.37997524146395634,0.5433282694846032
362,1,0.759853335694412,0.9028644239266166,0.6944004882923374,2.9522890518165883,0.12522790727701305,0.31472908622052326,0.5525346684444075
363,1,2.2101784345904147,0.38395949080272396,3.3069333946823383,0.9851046802107868,0.28659261905140154,0.13222548290824154,0.5810679378930551
364,1,0.9909720749839903,0.9027814316001385,1.853484294110174,1.6576576581995375,0.19795065703241355,0.2355735073181162,0.5662746482037214
365,1,0.7057922162780371,1.050852889125392,0.41038671326559795,3.662184900707935,0.08728111797827287,0.33960180666021506,0.5406686783940071
366,1,0.5631480726447037,0.5496389371596634,0.618887101655138,1.1194180407885304,0.06779482606506614,0.3440401665939033,0.5321929306595475
367,1,1.7086531274905246,0.7961505233826014,1.0366840610026935,0.80523561947604,0.15906175660650185,0.27284806429995423,0.5574822500575551
368,1,2.48572962051933,1.1942966634798011,0.3155045434489815,2.831656038499155,0.13556126202196758,0.251659686252681,0.5396826056832565
369,1,1.287724629017082,3.873164317105413,0.6687409645183358,0.7252217896190706,0.044168947058719536,0.4055163956837818,0.5379393196877339
370,1,0.9055876408264222,0.38666915590156103,0.7918705872489079,2.4399302437213644,0.1584987977930595,0.2667786777061284,0.5554707699628936
371,1,1.6622804320485567,0.1937593902011933,2.4950792999035647,1.3136009026373499,0.263702075656953,0.15813019854214538,0.5770286507693754
372,1,1.80667055664816,1.0545934929335492,1.169489819986897,1.0664365256905284,0.18119497366225862,0.25335803556836944,0.5629794956087607
373,1,1.0625060398989667,0.5006358608073238,2.1084503534869845,1.1915622952341278,0.20170518206112675,0.23112105408635894,0.5668811216259165
374,1,1.338828606862251,1.3027475309890608,0.83063059081962,0.984286582291235,0.11306535089843371,0.3262115255673467,0.5497309782007006
375,1,0.4066060297082569,1.2295008739102418,1.242748882885358,0.8680633960934948,0.05392400731073234,0.4019169349039644,0.5417864763529043
376,1,0.3125926939155793,2.5841492603285623,0.9099613369613085,1.0116005210953618,0.01183058395003306,0.4464977394678962,0.5334825404351915
377,1,0.826792406239607,0.67901894715654,0.7748760865395778,0.4750957178334585,0.07700051833405729,0.3436267884711153,0.5366737485054996
378,1,0.6847382007668521,4.269241229084726,2.322011655329413,4.094856550966054,0.14080300786462796,0.3022716425641087,0.5567562487447013
379,1,0.6680961097044752,0.2775333261035709,0.3996572008240306,0.165726762379964,0.07217573105261538,0.25553579526820375,0.5090893373924817
380,1,2.171823612594513,2.3965134148119356,1.1055612830261037,1.332037348809695,0.1845829107842986,0.2508678942865867,0.5639594329423799
381,1,1.3240493707399212,0.9474910767797843,1.7001330780291495,0.5087401212295809,0.16346554598601987,0.2752492314098053,0.5603582294900222
382,1,0.7561704934634154,0.9267678487393939,0.3162881010733543,0.5111854452642347,0.03672842983913062,0.30705103044492604,0.506089960926885
383,1,1.387385181883021,1.303452211139927,0.18619166885679161,1.9318256133006424,0.060934817904924776,0.2681094036905668,0.5070691355020102
384,1,1.3081204643874071,1.746640735109513,0.9805617210177959,1.5396728378781117,0.14707958767135113,0.2942050771452666,0.5575922478397821
385,1,0.41933585876624874,0.8840483116562167,0.4911004234902759,0.7167165715263376,0.025627578906713272,0.36667781901085084,0.5175770236436072
386,1,2.3072008667885044,3.159486943500014,1.0501831074080001,0.7552556692329915,0.1440101217651844,0.2977318031243974,0.5570573145338696
387,1,1.7586737939842592,1.4084297468216551,3.8612584411373954,1.5855626211434795,0.261968567756589,0.1609327265862923,0.5769520777938193
388,1,0.20329581687775536,1.068733795882572,0.8204036387276815,0.5884166577786187,0.008763431764194706,0.41952659631901656,0.5242448878730953
389,1,1.1262757317922534,1.0671233235497335,0.8032559873489926,2.903042431011789,0.16912194141237347,0.2674080403365253,0.5609607672650447
390,1,1.3275936713827388,1.3571055967141525,1.1442542032954144,2.379887864893085,0.20226399507161216,0.2304416484939136,0.5669674329856238
391,1,0.47537753975912184,2.3637990527036252,0.8705835568329057,2.8640387876346804,0.09097293847299727,0.36020477808900253,0.5483959783748241
392,1,2.7386874386377595,1.4469853734923168,0.7497981158116275,1.2461085919119022,0.16328934417112415,0.26588039647212464,0.5576071855922013
393,1,1.3102563484549705,0.37460190143511596,0.8200285145498966,0.6333242386869409,0.14167719817175972,0.2648907640814144,0.5465185374041125
394,1,2.6454820534143533,3.318483509271025,0.6215796465825517,0.7132330075580071,0.08980098092152,0.347764042768574,0.544255082144246
395,1,0.4129149767723672,1.2285620018172985,1.79445751945734,3.532341812535253,0.15652608519158762,0.2839259939772788,0.5593778077520694
396,1,0.422890964238208,1.9467201132782572,0.9254196056339262,0.6241374270652451,0.019468953489877597,0.4336158253589992,0.5336190941887784
397,1,0.8063427410550901,0.6051592749974096,1.3926713386197411,1.0234928556451184,0.13521062146142607,0.30653709263795653,0.5551818831718036
398,1,2.316842180735314,0.7105567214097226,0.2818779364537194,0.5163558663198025,0.10217734310559042,0.21840209998473162,0.51348573382953
399,1,1.2926714930409924,0.3696719289407816,0.6086262114322266,1.475753572862694,0.14950947634586792,0.24795161133772942,0.5455968992753076
400,1,0.3967512743993402,1.8229289725090376,1.2878201748441416,0.6819299654266097,0.04021199204469666,0.4185884853031261,0.5396891410244773
401,1,0.9889636871583115,0.7225592190671603,0.7752983563901438,0.813031371543481,0.09790877014873511,0.3281302407224712,0.5427022790215015
402,1,1.030964791975113,0.9566688479320727,0.6094669728987019,0.5180542442377053,0.06898001656711035,0.34325802019088925,0.5325586485283608
403,1,4.22986165023846,0.4766146685578844,0.9155160606707444,2.3220425217929104,0.2690743320150859,0.14253887026654474,0.5752615663726067
404,1,2.011229264099518,0.6164431492053766,4.043012317314332,3.4281650768890857,0.33506664522641905,0.07570773234112461,0.5891581574822465
405,1,0.8186553220400925,0.4339575617669573,1.569632970186771,0.8967148070938223,0.14511724948316002,0.29422723120801564,0.5566185439875632
406,1,0.8311416423015539,0.5828269073371132,0.6734338685487496,1.1374896399979624,0.09531206654341429,0.32215691468461893,0.5396988284121221
407,1,1.8878675953363644,0.24427035210962747,0.19786963128352922,1.9745485641211853,0.1456575590963799,0.14097942181554995,0.513108095279945
408,1,0.5679319966917031,1.6347999570684126,1.094691804090394,2.398691731272323,0.12084613404223347,0.3254198971906432,0.5533936354880777
409,1,1.9007915710151193,0.8397630216369789,0.9096378355053945,1.2667710779300765,0.17266352023067008,0.25670095503205176,0.5596717499117229
410,1,1.6962364896913231,0.6599712344074042,0.35744267001194835,1.0907015655667673,0.1102604856405587,0.2497616231302344,0.5264890825075363
411,1,0.9860274054150782,0.9125693075547977,0.5108761662244391,1.5424232258392934,0.08602945053816256,0.32862503890213474,0.5369059302145321
412,1,0.30944978230413106,0.72842046205383,2.4778217175689186,0.473305115245794,0.0679100814563869,0.3871471033548337,0.5445455886764121
413,1,1.3547240011761152,1.3885961691461897,1.3659183175790042,0.3211384273824692,0.12343718702628763,0.3207897903919381,0.5533453312934228
414,1,2.0416813430153633,1.1243049519055972,1.4310405598697005,1.2582953383560878,0.2198405347382192,0.2098124113154864,0.5698596804076949
415,1,1.0627124784375388,2.363542741160892,2.746548985344111,0.2832633769944028,0.10806736239342031,0.34006676421483384,0.5511353899925062
416,1,0.596782564151857,0.9094035295310591,0.22883123643286565,2.8005393827730667,0.04907263339387319,0.3106555390962178,0.5132944191053144
417,1,0.5988228969277961,1.5057853124941534,1.1872683413109408,0.8800890447631146,0.0749308582824201,0.37804109087745136,0.5454667768922407
418,1,0.5104744706107627,0.7969870279777312,1.0888735900046296,1.7571347157004724,0.10049550713831618,0.347443141881165,0.5495132773091796
419,1,0.8890024648852447,0.7792963268924169,0.8629872396709687,2.511824472943725,0.15015404756249282,0.28797609363606586,0.5573536058581751
